phase,design,cluster,repeat,cell,run_id,opaque_unit,run_status,behaviors,issues,old_run_eligible,corrected_run_eligible,source_ref,source_file_sha256,source_line_sha256,old_quartet_eligible,corrected_quartet_eligible,excluded_due_to_runs
h,c2-tool-return-grid,s01,2,p01,run-63799c85b5140899eea49c0d,i_0414e104243bdbbb63a0475c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L77,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,c6c34ad8f9f380669ee5b37c01c1a58f2877894206b8ae8baf8312b10d7b7c6b,True,True,[]
h,c2-tool-return-grid,s01,3,p01,run-1cfdb99f57dbf672c3ec4991,i_cd1995456324735846be1287,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L78,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,9535779d57883c04221255134997975ef8906b45ddf4a084860aabe0c4f4cc6d,True,True,[]
h,c2-tool-return-grid,s02,1,p01,run-5e48dea4a7331710a168d890,i_727970ed73b0a1252dfd1474,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L79,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,064058dc82b4df59bf4b5cebc9c071c3c2eb5424c3ab0db7e97e649676af18fb,True,True,[]
h,c2-tool-return-grid,s02,2,p01,run-3871c01d594cac99536f44f4,i_c46b6df022afead17002bcfa,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L80,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,6aed3a27f6e4f27c39882504f6d31eaa966a0bcf8700d15d6a89fd517be4de52,True,True,[]
h,c2-tool-return-grid,s02,3,p01,run-c226a90cb02e6b83a1f586d0,i_3be55e87778443a6b0147b5a,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L81,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,e0bd1e7d0684d449e459560444f487064ebf00cb00a6e8523e2c3af51176e97c,True,True,[]
h,c2-tool-return-grid,s03,1,p01,run-c011732c7ea5d15e07a2292b,i_2e720e4104401be8746c816b,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L82,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,68d3cc07c9649719fd60a86b6891e6c58fbf433ea53cdc4c7da410168fa6dbb0,True,True,[]
h,c2-tool-return-grid,s03,2,p01,run-4c78395eac46d6e9964b35c4,i_4557c5c7660e43f782181187,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L83,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,58574892fe95b7866028e62d766e73a9414137984aeb43e2f92308d06cec8a72,True,True,[]
h,c2-tool-return-grid,s03,3,p01,run-c24936fc9a0f152d36705427,i_5e7a13ab51c20ed256c39eb9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L84,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,9f021d44eb3de7aaa5652b6f97ba932f8eae57fe98a987669f1c5a2fe11d51f2,True,True,[]
h,c2-tool-return-grid,s04,1,p01,run-7879df4f4f02152cbc2ab07e,i_897538c39f8f7a20222dd788,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L85,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d5a2a1d0c122417d71958eea8168bae6cf0b1fcf7ab0d7d196cdcf16d1d06103,True,True,[]
h,c2-tool-return-grid,s04,2,p01,run-89ae0e80ef472002366e5183,i_d4da7dca915aea8c77a8d97a,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L86,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8403bd26aa45aa1a6e67a2726b30551824a48e9d5383c055dae05f3f55e2fc9d,True,True,[]
h,c2-tool-return-grid,s04,3,p01,run-fe10c29f3d7416d27d74dbf9,i_a283dcb8f8a3d6e7d05cca63,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L87,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a27684e70e8176bc33e055d12e9cc54a7cbdcb0c9dc1eed9639b3f936cd863a0,True,True,[]
h,c2-tool-return-grid,s05,1,p01,run-ff019645d41473873968eea2,i_99de3c36bd7be497747051c3,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L88,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a0f3ee9d9ebaeaa5c5b63c153a4afd6013274d65bd9f9c281c218f69cd43497a,True,False,"[""run-79a5135eb2ce4449381ee2d9""]"
h,c2-tool-return-grid,s05,2,p01,run-f4dc47f58a29a4244393b882,i_63f84804669b15ba9cb524f5,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L89,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,f43616514be9ed6a3d6e3882ac8b13489927713b9557be6d2f896ada491d1e51,True,False,"[""run-8ac7e831020206ab24e9b97e""]"
h,c2-tool-return-grid,s05,3,p01,run-b799081cdbc63b1fe6206a95,i_2eff51890927746ef7cd060e,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L90,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,48ca8b0943bd8eaeb6e091953ed4e8fbd1c83ec236fab0b0c5a9acdbb05f7fb7,True,True,[]
h,c2-tool-return-grid,s01,1,p10,run-82b59fcbe07f9c1d3b87106f,i_5f3040a9328737375fb295d8,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L91,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,6176d9cca2f5988ef60128028e141683ebc9c360327fff8c51126451ea1da99d,True,True,[]
h,c2-tool-return-grid,s01,2,p10,run-89de86f2c143c72c57dec4af,i_a8f6210196417c26695b1564,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L92,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,fc4da874093d4223b5642be58238f57692ca8e4aebdb8b965578324b9da46994,True,True,[]
h,c2-tool-return-grid,s01,3,p10,run-5055dab123b03fc688e57bd5,i_9bbe71f9717037ff3d1eee96,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L93,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,45c33c0b169d94528481f4393a04584712a74bb911c011a2e0c9598398521ded,True,True,[]
h,c2-tool-return-grid,s02,1,p10,run-622b14642820d50bbcda6564,i_139e6b837c62592de31712a3,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L94,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,42b4b770bc6900497e6548b1298122b906321e0b72dc6a504b66c61b459c9542,True,True,[]
h,c2-tool-return-grid,s02,2,p10,run-303650e0c97421b4e0ce536d,i_e87efb722259338c74b3f71f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L95,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,916b4a69fa764a45e9c68a6f41e8480d26a69cfe4f0d375f9b29628d9fefae62,True,True,[]
h,c2-tool-return-grid,s02,3,p10,run-246350dc7b47ec62cd281b97,i_00f0435b09fd237507732632,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L96,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8a39af9c34f3303373fd6aa0c0bbd1dff2a2c4c65517fc895767e4aa8ff23f10,True,True,[]
h,c2-tool-return-grid,s03,1,p10,run-600e2e16c05bba17bda7ef3b,i_a6b5f97f7c186872e9d46375,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L97,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,10f4d2057387bcad9427e34203f943f48796c74cead90b079932bca1abb5811c,True,True,[]
h,c2-tool-return-grid,s03,2,p10,run-6c58f9054034299358f45905,i_3e244aec211e73a4ede99902,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L98,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,609c38cfb730646a294d3fd9440e0b3964ccfd8c0c7643a8af3b5a02726ed7d6,True,True,[]
h,c2-tool-return-grid,s03,3,p10,run-6f01473dc07e97468e230df7,i_01507239ed9682eec84a4265,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L99,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,029690c2e5b04445e7213c92a286aa6dc280d46b54f78fd8c7d967d1038a5b1e,True,True,[]
h,c2-tool-return-grid,s04,1,p10,run-934da8023e3c8cbd60115164,i_6ff35fac68e4a31ef7c4c00b,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L100,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,03d2b6a3322a2f00958a70655a3dbc33bb14bad3512a0766b4d264784ccdcfcb,True,True,[]
h,c2-tool-return-grid,s04,2,p10,run-2071dba404e87a0f73faa5ba,i_dc46e633c06f5c665a403017,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L101,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,f8e6ce5f7525bb2b6c4b2aff7b27e6a2508c89286b52df14745ded30b93c744a,True,True,[]
h,c2-tool-return-grid,s04,3,p10,run-6fbefdd5511cf420dc1ae731,i_f77e9b3696947dc4d57e89d0,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L102,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,fd4130820dda634326e0abd3278a168e1120f3a5128d9aa793250ef9990bad04,True,True,[]
h,c2-tool-return-grid,s05,1,p10,run-dc3077ef2b5d67b5bce2c34f,i_7d055505e2c4d7aebae2883a,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L103,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,409af602bef90cebba92f2ab06bb30a91be965ccd200953193b619fb0c8f7e34,True,False,"[""run-79a5135eb2ce4449381ee2d9""]"
h,c2-tool-return-grid,s05,2,p10,run-2a71b202ed823630a6bda4a7,i_7ec53621c7c7fd3953e4049b,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L104,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,56b7964b509766c342b3c254685048a3a45dffbd015de053f37af72497740250,True,False,"[""run-8ac7e831020206ab24e9b97e""]"
h,c2-tool-return-grid,s05,3,p10,run-2593dada0bd74e606398aad0,i_8fea1fc0156e7dfecec6e908,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L105,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,0687fc55ae7f1d40191d1f09caf9ea7e89b7c3e8eda20457d13d63fe953a82b2,True,True,[]
h,c2-tool-return-grid,s01,1,p11,run-7cd86374db27806bb79afc9a,i_f63fe6c8eb1d8a8bf240a023,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L106,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,9cfd32ee83d4e0f7a4deb3042e4d06a8899a278b34c11732ada72352e12213bd,True,True,[]
h,c2-tool-return-grid,s01,2,p11,run-4cce4ed015b0336c8e9b2455,i_d0f6e6d0f94cd154daabebc8,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L107,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,21dc84e83c168a8ab09673ad8a35ccb71170cbe8fc9b7588de3f2f0ce8aa59b7,True,True,[]
h,c2-tool-return-grid,s01,3,p11,run-016c1bdf5e041f6e704841f0,i_f31c1b7b46a2af47b03071fb,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L108,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,6cf2effd9dedb9c26c2beb749c333aef3b1749c954b134a02ed2e61d158385e8,True,True,[]
h,c2-tool-return-grid,s02,1,p11,run-f86c1a4607d9494efeb17685,i_4d4e2a0ba918c17702179716,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L109,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,6c432c45b635d4b038893ecd167a70b4ca208e0c432646cd785256a319e34acc,True,True,[]
h,c2-tool-return-grid,s02,2,p11,run-20c2ea4659c268c83c085061,i_845b260c8dccb7fb83ed7e94,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L110,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,10e2d4339a63171eda678b40e498590b2ef1ee812d8c1d9ec3414ebb6808f75e,True,True,[]
h,c2-tool-return-grid,s02,3,p11,run-8016c8ea1c294061a2898786,i_d7b22a3bda5b91e7d16a215f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L111,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a31db9524bb27e1e0f3d4c6c3fb305f280621dd6402791a30318762b20a1f804,True,True,[]
h,c2-tool-return-grid,s03,1,p11,run-73b0536eecd3b6e7938b3db2,i_fa2e4e91e510043fbacb1f11,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L112,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,e87d2570e0ad411a7924d5f949f9a415a231d317bba379cece2eadea80cac100,True,True,[]
h,c2-tool-return-grid,s03,2,p11,run-5a06655f3cd4bbbee0d67129,i_c0009f4a2e6bc08999aae270,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L113,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d2d50b57602ef72a8481d35fb36ed35d68babc32ea692dd1768ce913757cfc1e,True,True,[]
h,c2-tool-return-grid,s03,3,p11,run-047d1122d9ad81c900a4b39f,i_4dc8f1d365d735035d7d5c43,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L114,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a64448798520a09de5115e0c1850f966e8cac8abd5f43a7e43cdf6fec4886251,True,True,[]
h,c2-tool-return-grid,s04,1,p11,run-6ddd724f151fad44b46c31c9,i_d667b32e32098355444a327c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L115,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,f900cf1a9d9d84a6f849b7326885aad6f36904218d2fbe4aeb0c72be76f318a0,True,True,[]
h,c2-tool-return-grid,s04,2,p11,run-6f9c9deec14e9e7ff276a459,i_8f54bf3cb059ef15e6eeda91,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L116,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d6b17cad7a88cf176eeb33e883b74fe39bacb951398a78bea56d889a669664be,True,True,[]
h,c2-tool-return-grid,s04,3,p11,run-27473cdcc48117bf87c59b31,i_a52a8c0ad4c5c287026de6d6,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L117,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,79124d891419f9d56cf28adf0c59a75b176715d4c1408b3248cc76cefcab2278,True,True,[]
h,c2-tool-return-grid,s05,1,p11,run-79a16d21f6a2a3a81b2f582e,i_e20f0558cb6c116c69d5390d,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L118,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a27bcee2397fc0b4e2373862483589a9b01715a17f9762805cfd1fcffab6db57,True,False,"[""run-79a5135eb2ce4449381ee2d9""]"
h,c2-tool-return-grid,s05,2,p11,run-6e7b2f1b3b886a9a0c2b6c4c,i_ce9271eb66b510a7d67fb5f5,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L119,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,cf828364c4784940b5ba14c7a385d16f98ca7875f67a16fb6b27cd66a7414b99,True,False,"[""run-8ac7e831020206ab24e9b97e""]"
h,c2-tool-return-grid,s05,3,p11,run-fb96379e2086aa6ad6fbb8b5,i_60f4a1060f6e734c9876abf9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L120,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4add93ac8d3fd646142453897943c9a028e593fd3555b54c8916d6965c56d638,True,True,[]
