request_id,unit,role,endpoint,request_sha256,status,failure,http_status,response_id,model,actual_tokens,request_line,result_line
137,RIR-I2-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,84f375ef8089a2d895c8ac8ccb3df31a6c2bfb7040d42c47da29ad1584c9a31d,completed,,200,resp_0d08f6208e60f55b016aab5e13abac87d096245461896f5597,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad67-84dd-7873-93c7-b54bf21fe03a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad67-84dd-7873-93c7-b55bc94601d9"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad67-84de-7f31-a8b8-d369aba04b10"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1526, ""output_tokens"": 0}], ""input_tokens"": 1526, ""output_tokens"": 0}, ""msg_0d08f6208e60f55b016aab5e15754c87d0ab446d036bde3a42"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_93f8ef32-4368-5dc2-bdbe-88ef8b5cce8e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0d08f6208e60f55b016aab5e14b6b487d09897fec849b83ce7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 34}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1883, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 80, ""output_tokens_details"": {""reasoning_tokens"": 34}, ""total_tokens"": 1963}",137,137
138,RIR-I2-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,05fae1d1992898ba0d92f2ee2c348219341dc7200c63309b4e0b4163dc098ce8,completed,,200,resp_0aef51d9ef2db97a016aab5e1ac47087d0b10c7e762349e468,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad67-9fc1-71e2-89fc-0d17217a47a0"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad67-9fc1-71e2-89fc-0d280f0f763a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad67-9fc2-7c33-a36e-fcc08597905f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1672, ""output_tokens"": 0}], ""input_tokens"": 1672, ""output_tokens"": 0}, ""msg_0aef51d9ef2db97a016aab5e1dacdc87d095dc3e80d7a0e927"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 31}], ""input_tokens"": 0, ""output_tokens"": 31}, ""msg_a6f10ee7-0dbf-5c88-bce3-f8e5a3e9df1a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0aef51d9ef2db97a016aab5e1b9e4c87d0b00a4116f0dc1777"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 106}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2029, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 137, ""output_tokens_details"": {""reasoning_tokens"": 106}, ""total_tokens"": 2166}",138,138
139,RIR-I2-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,0f015dfbb4cd780bed5d5e43cf381d6166772d5a907e65fa08d95a2d1e18a693,completed,,200,resp_0b242543d1f40d0c016aab5e245fa087d0a8fdb93d9e10ba9a,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad67-c5af-7873-9eac-2cc94ccaaa61"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad67-c5af-7873-9eac-2cde9e94beda"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad67-c5b0-7122-bf47-b20f70980eee"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1738, ""output_tokens"": 0}], ""input_tokens"": 1738, ""output_tokens"": 0}, ""msg_0b242543d1f40d0c016aab5e25e67087d08faca897440408cc"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_56e45f11-f7ae-557f-b3cf-a73fc7fb84b6"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0b242543d1f40d0c016aab5e24ddf487d098f40f60f595a58d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 49}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2095, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 78, ""output_tokens_details"": {""reasoning_tokens"": 49}, ""total_tokens"": 2173}",139,139
140,RIR-I2-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,71aed1a68b999717ba698c9cc0fd782e6e1987ba44dca1ae19e72d28d764ac57,completed,,200,resp_02fd5d289e2c0a67016aab5e2c118087d09b9d4deca51d8663,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad67-e100-7a43-a413-6192338b7310"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad67-e100-7a43-a413-61a5c54b8361"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad67-e100-7a43-a413-61c542a54a56"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1937, ""output_tokens"": 0}], ""input_tokens"": 1937, ""output_tokens"": 0}, ""msg_02fd5d289e2c0a67016aab5e2eb8e087d0b6ce545d645a320b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_c4adc4ac-a263-5fec-87b6-48511643ec15"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_02fd5d289e2c0a67016aab5e2d6b9087d0a5468459f41a1423"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 64}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2294, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 110, ""output_tokens_details"": {""reasoning_tokens"": 64}, ""total_tokens"": 2404}",140,140
141,RIR-I2-target-R1-revoked_original,actor,https://chatgpt.com/backend-api/codex/responses,3dbeefb9f1a420e6fbd29be66a1eb018aed5847d78401aa9c04d6127c58f3268,completed,,200,resp_0a90aac67dcbf33d016aab5e34374087d09434f42054f690fa,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad68-0318-7631-b859-3882169ce7a3"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-0318-7631-b859-389b391b9287"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-0318-7631-b859-38b65d1605b9"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2088, ""output_tokens"": 0}], ""input_tokens"": 2088, ""output_tokens"": 0}, ""msg_0a90aac67dcbf33d016aab5e36663c87d098cb5864ad3c6e1c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 31}], ""input_tokens"": 0, ""output_tokens"": 31}, ""msg_0ef9161b-cf7d-5236-9588-d6c786318051"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0a90aac67dcbf33d016aab5e34e09487d0a15c889c6a6fddcc"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 76}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2445, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 107, ""output_tokens_details"": {""reasoning_tokens"": 76}, ""total_tokens"": 2552}",141,141
142,RIR-I2-target-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,22e97fd2fec182dcfb3c2798bb0419d8354661a47eb555fc4bec22f6ddced3bb,completed,,200,resp_07092fb0c9cc022a016aab5e3cb6c487d0865b82e35ac8c9a8,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad68-2265-7093-b535-1ab1c6cd8d64"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-2265-7093-b535-1ac0c2c04a4a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-2266-70b3-b505-6f9b5cdbee65"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 920, ""output_tokens"": 0}], ""input_tokens"": 920, ""output_tokens"": 0}, ""msg_07092fb0c9cc022a016aab5e3e38a087d0a7ac2e6fe58d8338"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_81b9466e-f86f-523c-bf79-111a5b26a869"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_07092fb0c9cc022a016aab5e3d2a6087d08de0213cccdd67a8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 52}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1277, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 81, ""output_tokens_details"": {""reasoning_tokens"": 52}, ""total_tokens"": 1358}",142,142
143,RIR-I2-target-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,cc3862107bdf8eb232b8f5ab07853d8ba51c5375ba558ce85d5e32fb9c4da81f,completed,,200,resp_0f14959e54504997016aab5e42f7d487d0921f4f8d940b9776,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad68-3d3e-74a1-a2a1-5047079c6ec7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-3d3e-74a1-a2a1-505938b263a8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-3d3e-74a1-a2a1-5072fdbdee5f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1117, ""output_tokens"": 0}], ""input_tokens"": 1117, ""output_tokens"": 0}, ""msg_0f14959e54504997016aab5e448ad087d09bfb2865dcb920d4"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_17285fdd-97d0-5db3-bba5-b6e44f3b85c9"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0f14959e54504997016aab5e43dca487d08bc95d949e5dec57"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 30}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1474, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 76, ""output_tokens_details"": {""reasoning_tokens"": 30}, ""total_tokens"": 1550}",143,143
144,RIR-I2-target-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,86cfab772a3d30dca098256052d059f35626e5ed7862ee7f699c74de58d977b5,completed,,200,resp_010e04e7178f56bf016aab5e4b7b6087d09e7a4752d97f0dff,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_010e04e7178f56bf016aab5e4d957487d09788def7bbf31aff"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 31}], ""input_tokens"": 0, ""output_tokens"": 31}, ""msg_01a0ad68-59e4-7fc1-aae8-b1072e5610a4"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-59e4-7fc1-aae8-b119c1a4824f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-59e5-74c3-91ff-f50567ec82ec"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1265, ""output_tokens"": 0}], ""input_tokens"": 1265, ""output_tokens"": 0}, ""msg_ad2e2b3d-2668-571c-8b2b-87cc6adf78ff"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_010e04e7178f56bf016aab5e4c838c87d09752086902cc5ada"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 50}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1622, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 81, ""output_tokens_details"": {""reasoning_tokens"": 50}, ""total_tokens"": 1703}",144,144
145,RIR-I2-target-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,7acf0b55427c2e73be147e42b6d334974ef2e13ae17707580870809431c0724b,completed,,200,resp_0d0bec7a93a1c362016aab5e54623887d0a256999da6b34554,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad68-80f2-7ff2-a017-4293f8848b2e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-80f2-7ff2-a017-42a37a51ce46"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-80f3-7310-928d-f35c933496f7"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1331, ""output_tokens"": 0}], ""input_tokens"": 1331, ""output_tokens"": 0}, ""msg_0d0bec7a93a1c362016aab5e560cbc87d094b85c1c748a1636"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_e1dad075-168a-5acc-9dc7-f2f14b67b37b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0d0bec7a93a1c362016aab5e54d46887d0bc1a09a524227b0b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 60}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1688, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 89, ""output_tokens_details"": {""reasoning_tokens"": 60}, ""total_tokens"": 1777}",145,145
146,RIR-I2-target-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,d20da6f819722dc95a8e91af23f7f4b35146cf2917706ec52a2e00368f4a9826,completed,,200,resp_0d9da61ad1457ace016aab5e5aeb0087d0afa63a77f6a31fa4,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad68-997c-7f00-978b-65197939ee92"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-997c-7f00-978b-652132a3ae90"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-997d-7371-8876-fea6b2b1ef96"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1525, ""output_tokens"": 0}], ""input_tokens"": 1525, ""output_tokens"": 0}, ""msg_0d9da61ad1457ace016aab5e5cf09087d0bb512754fb089824"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_e1504848-ee04-568a-a91d-5e1e3ca79620"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0d9da61ad1457ace016aab5e5bc50887d09abe92847fe8ed8b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 57}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1882, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 103, ""output_tokens_details"": {""reasoning_tokens"": 57}, ""total_tokens"": 1985}",146,146
147,RIR-I2-target-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,591d16702c85e4c6991de391e9da7d94f1ac3ed6753207b798f40c11e2d368dd,completed,,200,resp_06a5bd932ab7c968016aab5e622a2c87d0a7919b4427f3c2be,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad68-b661-7190-a2a5-e1800845b936"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad68-b661-7190-a2a5-e1972ab502ef"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad68-b662-7c32-9314-719e9b0c8980"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1673, ""output_tokens"": 0}], ""input_tokens"": 1673, ""output_tokens"": 0}, ""msg_06a5bd932ab7c968016aab5e64018487d090699647b7c82ea3"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 31}], ""input_tokens"": 0, ""output_tokens"": 31}, ""msg_f11c7494-a573-57bc-9860-cba744ceb545"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_06a5bd932ab7c968016aab5e62fc1c87d0ba9f153b56a39bee"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 49}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2030, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 80, ""output_tokens_details"": {""reasoning_tokens"": 49}, ""total_tokens"": 2110}",147,147
